Booking_ID,adults,children,weekend_nights,week_nights,meal_plan,parking_request,room_type_reserved,lead_time,market_type,first_time,previous_cancellations,avg_price_per_room,number_of_special_requests,booking_status,arrival_date
INN10930,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,33,Corporate,Yes,0,64.0,0,Not_Canceled,2018/01/25
INN11855,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,54,Offline,Yes,0,81.0,0,Not_Canceled,2018/10/16
INN03405,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,99,Online,Yes,0,65.0,0,Canceled,2017/10/30
INN22790,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,57,Offline,Yes,0,90.67,1,Not_Canceled,2018/06/10
INN34542,1.0,,,,Meal Plan 1,No,Room_Type 1,335,Offline,Yes,0,80.0,0,Not_Canceled,2018/10/13
INN03673,2.0,,,,Meal Plan 1,No,Room_Type 1,96,Complementary,Yes,0,0.0,1,Not_Canceled,2018/08/02
INN00760,1.0,,,,Meal Plan 1,No,Room_Type 1,166,Online,Yes,0,110.0,0,Canceled,2018/11/01
INN00505,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,152,Offline,Yes,0,80.75,0,Not_Canceled,2018/06/18
INN22129,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,17,Online,Yes,0,89.89,2,Not_Canceled,2018/12/03
INN07326,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,116,Offline,Yes,0,76.0,0,Not_Canceled,2018/02/28
INN22984,1.0,,,,Meal Plan 1,No,Room_Type 1,188,Offline,Yes,0,130.0,0,Canceled,2018/06/15
INN32134,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,91,Offline,Yes,0,80.0,0,Not_Canceled,2018/09/30
INN00300,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,2,Online,Yes,0,92.54,2,Not_Canceled,2018/11/16
INN01769,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,113,Online,Yes,0,80.14,0,Canceled,2018/05/10
INN21405,2.0,1.0,,,Meal Plan 1,No,Room_Type 6,155,Online,Yes,0,186.3,0,Canceled,2018/08/16
INN28750,2.0,2.0,,,Meal Plan 1,No,Room_Type 6,11,Online,Yes,0,231.0,1,Not_Canceled,2018/07/15
INN21217,2.0,,2.0,,Meal Plan 2,No,Room_Type 4,81,Online,Yes,0,111.78,1,Not_Canceled,2018/04/24
INN25878,2.0,,,,Meal Plan 2,No,Room_Type 1,100,Offline,Yes,0,108.0,0,Canceled,2017/10/16
INN32580,2.0,1.0,2.0,,Meal Plan 2,No,Room_Type 4,120,Online,Yes,0,131.33,0,Not_Canceled,2018/12/23
INN14401,2.0,,,,Meal Plan 1,No,Room_Type 1,9,Online,Yes,0,128.5,2,Not_Canceled,2017/09/11
INN25613,2.0,,,,Meal Plan 1,No,Room_Type 4,150,Online,Yes,0,109.8,1,Not_Canceled,2018/08/27
INN03465,1.0,,,,Meal Plan 1,No,Room_Type 1,11,Offline,Yes,0,143.2,0,Not_Canceled,2017/10/07
INN20438,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,305,Offline,Yes,0,89.0,0,Canceled,2018/11/04
INN06989,2.0,,2.0,,Not Selected,No,Room_Type 1,87,Online,Yes,0,80.75,2,Not_Canceled,2018/04/09
INN26862,4.0,,,,Meal Plan 1,No,Room_Type 7,45,Online,Yes,0,223.75,2,Not_Canceled,2018/07/27
INN31855,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,196,Online,Yes,0,121.98,0,Canceled,2018/09/03
INN28670,2.0,,,,Meal Plan 1,No,Room_Type 1,76,Online,Yes,0,69.33,0,Not_Canceled,2018/04/12
INN29212,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,62,Offline,Yes,0,75.0,0,Not_Canceled,2018/11/21
INN23024,3.0,,1.0,,Meal Plan 1,No,Room_Type 4,71,Offline,Yes,0,115.6,0,Canceled,2018/06/01
INN13959,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,0,Complementary,Yes,0,3.0,0,Not_Canceled,2018/02/29
INN25400,2.0,,,,Meal Plan 2,No,Room_Type 1,256,Offline,Yes,0,115.0,1,Canceled,2018/06/15
INN16813,3.0,,1.0,,Meal Plan 1,Yes,Room_Type 4,45,Online,Yes,0,123.3,1,Not_Canceled,2018/03/14
INN25253,2.0,,,,Meal Plan 1,No,Room_Type 1,167,Online,Yes,0,105.3,0,Canceled,2018/08/06
INN00619,2.0,,1.0,,Meal Plan 2,No,Room_Type 7,8,Complementary,No,0,0.0,1,Not_Canceled,2018/06/19
INN21358,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,115,Offline,Yes,0,64.75,0,Canceled,2018/02/27
INN29528,2.0,,,,Meal Plan 1,No,Room_Type 1,97,Offline,Yes,0,63.75,1,Canceled,2017/07/03
INN18385,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,38,Online,Yes,0,149.4,0,Canceled,2018/09/10
INN01243,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,11,Online,Yes,0,92.4,0,Not_Canceled,2017/10/19
INN34541,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,9,Offline,Yes,0,48.67,0,Not_Canceled,2018/02/12
INN12329,3.0,,1.0,,Meal Plan 1,No,Room_Type 4,48,Online,Yes,0,159.3,0,Not_Canceled,2018/05/06
INN33055,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,57,Online,Yes,0,118.8,2,Not_Canceled,2018/10/02
INN08822,2.0,,,,Meal Plan 1,No,Room_Type 4,90,Online,Yes,0,99.45,0,Canceled,2018/04/12
INN17586,1.0,,,,Meal Plan 1,No,Room_Type 1,15,Corporate,Yes,0,65.0,0,Not_Canceled,2018/12/07
INN32361,1.0,,,,Not Selected,No,Room_Type 1,22,Online,Yes,0,139.0,2,Not_Canceled,2018/09/15
INN35171,2.0,,,,Meal Plan 1,No,Room_Type 1,7,Online,Yes,0,119.0,1,Not_Canceled,2018/01/02
INN35335,2.0,2.0,,,Meal Plan 1,No,Room_Type 6,16,Online,Yes,0,221.0,0,Canceled,2018/06/11
INN33685,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,80,Online,Yes,0,149.4,2,Not_Canceled,2018/09/17
INN10786,2.0,,1.0,,Not Selected,No,Room_Type 1,44,Online,Yes,0,89.1,2,Not_Canceled,2018/10/16
INN01072,2.0,1.0,1.0,,Meal Plan 1,No,Room_Type 1,50,Online,Yes,0,111.6,2,Not_Canceled,2018/12/25
INN09016,2.0,2.0,1.0,,Meal Plan 1,Yes,Room_Type 6,17,Online,Yes,0,230.0,1,Not_Canceled,2018/08/22
INN00164,2.0,,1.0,,Not Selected,No,Room_Type 1,197,Online,Yes,0,85.5,1,Not_Canceled,2018/08/01
INN10026,3.0,,1.0,,Meal Plan 2,No,Room_Type 1,161,Offline,Yes,0,130.0,0,Canceled,2018/03/25
INN04641,2.0,,1.0,,Not Selected,No,Room_Type 1,0,Online,Yes,0,88.0,0,Not_Canceled,2018/12/05
INN09810,2.0,,,,Not Selected,No,Room_Type 1,115,Online,Yes,0,55.08,0,Canceled,2017/07/30
INN29167,1.0,,,,Meal Plan 1,No,Room_Type 1,7,Offline,Yes,0,112.0,0,Not_Canceled,2018/05/05
INN20211,2.0,,,,Meal Plan 2,No,Room_Type 1,56,Offline,Yes,0,82.0,0,Not_Canceled,2017/09/17
INN26422,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,39,Online,Yes,0,88.4,2,Not_Canceled,2018/11/20
INN25730,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,78,Offline,Yes,0,110.0,0,Not_Canceled,2018/05/19
INN08049,2.0,,,,Meal Plan 1,Yes,Room_Type 1,1,Offline,Yes,0,95.0,1,Not_Canceled,2018/10/28
INN30158,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,40,Online,Yes,0,94.5,2,Not_Canceled,2017/10/05
INN11860,2.0,,,,Meal Plan 1,No,Room_Type 1,105,Offline,Yes,0,75.0,0,Not_Canceled,2018/10/12
INN08747,3.0,,,,Meal Plan 1,No,Room_Type 4,127,Online,Yes,0,128.7,0,Canceled,2018/08/26
INN35422,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,0,Online,Yes,0,90.0,0,Canceled,2017/08/21
INN27975,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,212,Offline,Yes,0,78.0,0,Canceled,2018/05/20
INN33855,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,282,Offline,Yes,0,76.67,0,Not_Canceled,2017/10/10
INN07677,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,1,Offline,Yes,0,60.0,0,Canceled,2018/02/28
INN13295,1.0,,2.0,,Not Selected,No,Room_Type 1,56,Online,Yes,0,64.75,0,Not_Canceled,2018/03/05
INN01309,2.0,,,,Not Selected,No,Room_Type 1,53,Online,Yes,0,89.1,2,Not_Canceled,2018/09/01
INN04612,2.0,1.0,,,Meal Plan 1,No,Room_Type 1,18,Online,Yes,0,169.0,1,Not_Canceled,2018/06/30
INN02607,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,253,Online,Yes,0,115.2,2,Canceled,2018/09/19
INN11751,2.0,,,,Meal Plan 1,Yes,Room_Type 4,15,Online,Yes,0,146.0,2,Not_Canceled,2017/12/30
INN30757,3.0,,2.0,,Meal Plan 1,No,Room_Type 4,194,Online,Yes,0,132.18,1,Canceled,2018/08/19
INN28242,2.0,1.0,,,Meal Plan 1,No,Room_Type 1,119,Online,Yes,0,121.5,0,Canceled,2018/07/27
INN15593,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,163,Offline,Yes,0,100.0,0,Canceled,2018/06/05
INN31684,2.0,,,,Meal Plan 1,No,Room_Type 1,8,Offline,Yes,0,130.0,0,Not_Canceled,2018/11/05
INN03341,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,205,Online,Yes,0,90.95,1,Canceled,2018/07/05
INN06685,1.0,,,,Meal Plan 1,No,Room_Type 4,26,Online,Yes,0,120.12,1,Not_Canceled,2018/05/18
INN11102,2.0,,,,Meal Plan 1,No,Room_Type 1,19,Online,Yes,0,141.0,1,Not_Canceled,2018/04/30
INN19832,1.0,,,,Meal Plan 2,No,Room_Type 1,271,Offline,Yes,0,95.0,0,Canceled,2018/09/21
INN22380,3.0,,2.0,,Meal Plan 1,No,Room_Type 1,167,Online,Yes,0,130.05,0,Canceled,2018/08/12
INN19676,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,48,Offline,Yes,0,112.0,0,Not_Canceled,2018/11/03
INN19788,2.0,,,,Meal Plan 2,No,Room_Type 1,346,Offline,Yes,0,115.0,1,Canceled,2018/09/13
INN29256,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,51,Online,Yes,0,93.0,1,Not_Canceled,2017/12/25
INN03629,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,268,Offline,Yes,0,78.0,0,Not_Canceled,2018/04/08
INN34851,1.0,,,,Meal Plan 1,No,Room_Type 1,166,Offline,Yes,0,110.0,0,Canceled,2018/11/01
INN20673,2.0,,,,Meal Plan 1,No,Room_Type 1,81,Complementary,Yes,0,0.0,0,Not_Canceled,2018/04/01
INN36258,2.0,,,,Meal Plan 2,No,Room_Type 1,286,Offline,Yes,0,117.0,0,Canceled,2018/09/16
INN18367,2.0,,,,Meal Plan 1,No,Room_Type 1,122,Offline,Yes,0,85.0,0,Not_Canceled,2018/04/15
INN31968,2.0,,,,Meal Plan 2,No,Room_Type 1,72,Offline,Yes,0,108.0,0,Not_Canceled,2017/09/18
INN06119,2.0,,,,Meal Plan 1,No,Room_Type 4,54,Online,Yes,0,132.3,1,Not_Canceled,2018/09/30
INN13682,2.0,,,,Meal Plan 1,No,Room_Type 1,94,Online,Yes,0,72.25,1,Not_Canceled,2017/12/03
INN32216,2.0,,,,Meal Plan 1,No,Room_Type 1,279,Offline,Yes,0,110.0,0,Canceled,2018/10/12
INN11570,2.0,2.0,,,Meal Plan 1,Yes,Room_Type 6,147,Online,Yes,0,174.0,1,Not_Canceled,2018/03/24
INN21735,2.0,,,,Not Selected,No,Room_Type 1,47,Online,Yes,0,74.8,1,Not_Canceled,2018/12/07
INN00671,1.0,,,,Meal Plan 2,No,Room_Type 1,265,Offline,Yes,0,90.0,0,Not_Canceled,2018/06/24
INN11769,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,174,Offline,Yes,0,70.0,0,Canceled,2017/10/10
INN31798,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,25,Online,Yes,0,123.0,0,Canceled,2018/05/30
INN20451,2.0,,,,Not Selected,No,Room_Type 1,41,Online,Yes,0,66.88,0,Not_Canceled,2018/12/01
INN09333,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,34,Online,Yes,0,95.17,1,Not_Canceled,2018/09/26
INN16668,2.0,,,,Meal Plan 1,No,Room_Type 1,40,Online,Yes,0,100.1,1,Not_Canceled,2018/11/11
INN33070,2.0,,,,Meal Plan 1,No,Room_Type 1,1,Online,Yes,0,111.0,1,Not_Canceled,2018/06/14
INN02796,2.0,,,,Meal Plan 1,No,Room_Type 1,79,Offline,Yes,0,75.0,0,Not_Canceled,2017/11/13
INN07777,2.0,,,,Meal Plan 1,No,Room_Type 1,140,Offline,Yes,0,70.0,0,Not_Canceled,2017/12/29
INN08874,2.0,,,,Meal Plan 1,No,Room_Type 1,27,Offline,Yes,0,120.0,0,Not_Canceled,2018/06/09
INN33303,2.0,,,,Meal Plan 1,No,Room_Type 1,14,Online,Yes,0,105.0,2,Not_Canceled,2017/09/01
INN05182,2.0,,,,Meal Plan 1,No,Room_Type 1,308,Online,Yes,0,78.3,1,Canceled,2018/11/23
INN16139,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,74,Offline,Yes,0,81.25,0,Not_Canceled,2018/07/23
INN29155,2.0,,,,Meal Plan 1,No,Room_Type 1,279,Offline,Yes,0,110.0,0,Canceled,2018/10/12
INN34988,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,105,Online,Yes,0,96.3,0,Not_Canceled,2018/04/17
INN26193,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,245,Offline,Yes,0,110.0,0,Canceled,2018/07/06
INN13568,2.0,,,,Not Selected,No,Room_Type 1,1,Online,Yes,0,97.0,1,Not_Canceled,2018/03/16
INN21531,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,129,Offline,Yes,0,80.75,0,Not_Canceled,2018/10/24
INN34198,1.0,,,,Not Selected,No,Room_Type 1,73,Online,Yes,0,79.2,1,Not_Canceled,2018/12/02
INN07228,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,66,Offline,Yes,0,75.0,0,Not_Canceled,2017/10/09
INN32311,2.0,,1.0,,Not Selected,No,Room_Type 1,205,Online,Yes,0,80.75,0,Canceled,2018/08/04
INN03578,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,359,Offline,Yes,0,70.0,0,Not_Canceled,2018/10/14
INN09566,2.0,,1.0,,Meal Plan 1,Yes,Room_Type 4,17,Online,Yes,0,144.84,1,Not_Canceled,2018/06/01
INN05889,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,60,Offline,Yes,0,65.0,1,Not_Canceled,2017/10/12
INN15551,2.0,,,,Meal Plan 1,No,Room_Type 1,14,Offline,Yes,0,110.8,1,Not_Canceled,2018/06/08
INN21991,3.0,,2.0,,Meal Plan 1,No,Room_Type 6,39,Offline,Yes,0,88.0,1,Not_Canceled,2018/01/10
INN34194,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,34,Offline,Yes,0,85.0,0,Not_Canceled,2018/10/26
INN06001,2.0,,,,Meal Plan 1,No,Room_Type 1,35,Online,Yes,0,80.3,1,Not_Canceled,2018/02/12
INN13811,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,7,Online,Yes,0,104.0,0,Canceled,2018/04/18
INN32354,2.0,,,,Meal Plan 1,No,Room_Type 1,159,Offline,Yes,0,70.5,0,Not_Canceled,2017/12/29
INN31125,1.0,,,1.0,Meal Plan 1,No,Room_Type 1,7,Corporate,No,1,65.0,0,Not_Canceled,2017/08/28
INN31791,2.0,,,,Meal Plan 1,No,Room_Type 1,271,Offline,Yes,0,101.33,1,Canceled,2018/09/21
INN29532,2.0,1.0,2.0,,Meal Plan 1,No,Room_Type 1,9,Online,Yes,0,154.4,2,Not_Canceled,2018/03/18
INN09215,2.0,,,,Meal Plan 1,No,Room_Type 4,58,Online,Yes,0,98.6,1,Not_Canceled,2018/03/29
INN33069,2.0,,,,Meal Plan 1,No,Room_Type 4,1,Offline,Yes,0,107.0,0,Not_Canceled,2018/09/22
INN07121,2.0,,,,Meal Plan 1,No,Room_Type 1,86,Offline,Yes,0,105.0,0,Not_Canceled,2017/09/24
INN33480,1.0,,,,Meal Plan 1,No,Room_Type 4,3,Aviation,Yes,0,95.0,0,Canceled,2018/11/10
INN16522,2.0,,2.0,,Not Selected,No,Room_Type 1,71,Online,Yes,0,84.15,0,Not_Canceled,2018/04/23
INN01170,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,20,Online,Yes,0,68.85,1,Not_Canceled,2017/11/11
INN22237,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,28,Online,Yes,0,117.74,0,Canceled,2018/05/21
INN35975,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,14,Online,Yes,0,189.5,1,Not_Canceled,2018/11/07
INN01164,1.0,,,,Meal Plan 1,No,Room_Type 1,166,Online,Yes,0,110.0,0,Canceled,2018/11/01
INN11168,1.0,,4.0,,Meal Plan 1,No,Room_Type 1,92,Online,Yes,0,63.75,1,Canceled,2017/12/01
INN29267,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,79,Online,Yes,0,132.3,1,Not_Canceled,2018/10/20
INN31965,3.0,,1.0,,Meal Plan 1,No,Room_Type 4,220,Online,Yes,0,104.55,0,Not_Canceled,2018/12/21
INN24155,1.0,,,,Meal Plan 1,No,Room_Type 1,7,Corporate,No,0,65.0,0,Not_Canceled,2017/12/10
INN27890,2.0,,,,Meal Plan 1,No,Room_Type 1,106,Online,Yes,0,89.25,0,Canceled,2017/09/04
INN03708,2.0,,,,Meal Plan 1,No,Room_Type 1,16,Online,Yes,0,108.67,0,Not_Canceled,2018/12/08
INN07940,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,16,Online,Yes,0,101.0,2,Not_Canceled,2018/04/17
INN12308,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,7,Online,Yes,0,90.0,1,Not_Canceled,2017/08/17
INN02086,2.0,,1.0,,Not Selected,No,Room_Type 1,25,Online,Yes,0,88.0,0,Not_Canceled,2018/11/14
INN06200,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,338,Online,Yes,0,80.0,0,Canceled,2018/10/07
INN21928,2.0,,,,Meal Plan 2,No,Room_Type 1,100,Offline,Yes,0,108.0,0,Canceled,2017/10/16
INN17317,2.0,,,,Meal Plan 1,No,Room_Type 4,95,Online,Yes,0,104.4,1,Not_Canceled,2018/10/27
INN28037,2.0,,,,Not Selected,No,Room_Type 1,139,Online,Yes,0,116.1,2,Not_Canceled,2018/06/15
INN34668,1.0,,,,Meal Plan 1,No,Room_Type 1,192,Offline,Yes,0,95.0,0,Not_Canceled,2018/06/24
INN15982,3.0,,1.0,,Meal Plan 1,No,Room_Type 4,148,Online,Yes,0,136.43,1,Canceled,2018/08/15
INN27070,3.0,,,,Meal Plan 1,No,Room_Type 4,36,Online,Yes,0,131.4,0,Canceled,2018/03/24
INN25353,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,16,Online,Yes,0,90.0,2,Not_Canceled,2017/08/29
INN11271,2.0,,,,Meal Plan 1,No,Room_Type 4,54,Online,Yes,0,140.4,0,Canceled,2018/06/04
INN02632,1.0,,,,Meal Plan 1,No,Room_Type 1,71,Offline,Yes,0,120.0,0,Not_Canceled,2018/06/14
INN17350,2.0,,,,Meal Plan 1,No,Room_Type 1,39,Offline,Yes,0,75.0,0,Not_Canceled,2018/11/01
INN06688,2.0,,1.0,,Not Selected,No,Room_Type 1,104,Online,Yes,0,108.0,1,Canceled,2018/10/09
INN25242,3.0,,1.0,,Meal Plan 1,No,Room_Type 4,63,Online,Yes,0,168.3,0,Canceled,2018/08/08
INN08542,2.0,,,,Meal Plan 1,No,Room_Type 1,301,Offline,Yes,0,52.0,0,Canceled,2018/11/18
INN17202,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,336,Offline,Yes,0,78.0,0,Not_Canceled,2018/09/21
INN17018,2.0,,1.0,,Not Selected,No,Room_Type 1,26,Online,Yes,0,79.2,0,Canceled,2018/12/19
INN27534,2.0,,,,Not Selected,No,Room_Type 1,133,Online,Yes,0,94.5,0,Canceled,2018/08/20
INN22365,1.0,,,,Meal Plan 1,No,Room_Type 1,181,Offline,Yes,0,120.0,0,Canceled,2018/10/11
INN17886,2.0,,1.0,,Meal Plan 1,No,Room_Type 2,48,Offline,Yes,0,72.36,1,Not_Canceled,2017/10/19
INN29979,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,2,Offline,Yes,0,62.8,0,Not_Canceled,2017/12/05
INN21202,2.0,,2.0,,Meal Plan 2,No,Room_Type 4,55,Online,Yes,0,164.9,1,Not_Canceled,2018/05/06
INN12792,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,4,Online,Yes,0,73.92,1,Not_Canceled,2018/04/18
INN16756,3.0,,,,Meal Plan 1,No,Room_Type 4,198,Online,Yes,0,159.3,3,Not_Canceled,2018/09/22
INN32475,1.0,,,,Not Selected,No,Room_Type 1,0,Online,Yes,0,0.0,1,Not_Canceled,2018/06/09
INN27600,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,192,Offline,Yes,0,102.0,0,Canceled,2017/09/25
INN05838,3.0,,,,Meal Plan 1,Yes,Room_Type 4,38,Online,Yes,0,159.3,1,Not_Canceled,2018/07/19
INN27227,3.0,,2.0,,Meal Plan 1,No,Room_Type 4,65,Online,Yes,0,146.1,4,Not_Canceled,2018/07/08
INN24020,2.0,,,,Meal Plan 1,No,Room_Type 4,19,Online,Yes,0,148.0,0,Not_Canceled,2018/12/30
INN06711,2.0,1.0,1.0,,Meal Plan 1,No,Room_Type 1,70,Online,Yes,0,106.25,3,Not_Canceled,2018/04/04
INN23993,2.0,,,,Meal Plan 1,No,Room_Type 1,30,Offline,Yes,0,140.0,0,Not_Canceled,2018/06/02
INN24036,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,18,Offline,Yes,0,85.0,0,Not_Canceled,2018/10/02
INN20381,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,17,Online,Yes,0,158.0,2,Not_Canceled,2018/09/25
INN05361,2.0,,,,Meal Plan 2,No,Room_Type 1,0,Offline,Yes,0,109.0,0,Not_Canceled,2017/08/14
INN21296,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,140,Online,Yes,0,114.63,0,Not_Canceled,2018/07/31
INN08019,1.0,,,,Not Selected,No,Room_Type 1,37,Online,Yes,0,116.1,0,Not_Canceled,2018/05/13
INN20874,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,121,Offline,Yes,0,71.0,0,Not_Canceled,2018/04/01
INN16335,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,245,Offline,Yes,0,110.0,0,Canceled,2018/07/06
INN07333,1.0,,,,Meal Plan 1,No,Room_Type 1,5,Aviation,Yes,0,91.0,0,Not_Canceled,2018/03/02
INN06155,1.0,,,,Meal Plan 2,No,Room_Type 1,55,Online,Yes,0,0.0,0,Not_Canceled,2018/04/06
INN27960,2.0,,,,Meal Plan 1,No,Room_Type 1,69,Online,Yes,0,105.3,0,Canceled,2018/04/27
INN04873,2.0,,3.0,,Meal Plan 1,No,Room_Type 4,57,Online,Yes,0,123.55,0,Canceled,2018/08/29
INN12264,2.0,,,,Meal Plan 1,No,Room_Type 1,0,Online,Yes,0,90.0,1,Not_Canceled,2017/08/05
INN18069,2.0,,,,Not Selected,No,Room_Type 1,95,Online,Yes,0,103.5,0,Canceled,2018/06/29
INN13835,3.0,,2.0,,Meal Plan 1,No,Room_Type 4,140,Online,Yes,0,103.42,2,Not_Canceled,2018/05/28
INN17301,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,189,Online,Yes,0,109.8,0,Canceled,2018/10/28
INN05651,2.0,,2.0,,Not Selected,No,Room_Type 1,15,Online,Yes,0,88.0,0,Canceled,2018/03/10
INN12799,2.0,1.0,1.0,,Meal Plan 1,No,Room_Type 1,91,Online,Yes,0,120.69,1,Not_Canceled,2018/08/14
INN20234,2.0,1.0,1.0,,Meal Plan 1,No,Room_Type 1,65,Online,Yes,0,103.5,2,Not_Canceled,2018/03/28
INN14812,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,18,Online,Yes,0,95.0,0,Canceled,2018/04/18
INN33437,3.0,,1.0,,Meal Plan 1,No,Room_Type 4,83,Online,Yes,0,159.3,2,Not_Canceled,2018/08/08
INN16197,2.0,,,,Meal Plan 1,No,Room_Type 1,279,Offline,Yes,0,110.0,0,Canceled,2018/10/12
INN07168,2.0,,,,Meal Plan 1,No,Room_Type 1,31,Corporate,Yes,0,77.0,0,Not_Canceled,2018/02/04
INN36234,2.0,,,,Meal Plan 1,No,Room_Type 1,59,Offline,Yes,0,75.0,0,Not_Canceled,2018/11/17
INN25920,2.0,,2.0,,Meal Plan 2,No,Room_Type 1,12,Offline,Yes,0,107.0,0,Not_Canceled,2017/10/04
INN16712,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,93,Online,Yes,0,76.5,2,Canceled,2017/08/15
INN35038,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,65,Online,Yes,0,130.9,2,Not_Canceled,2017/09/25
INN25304,3.0,,,,Meal Plan 1,No,Room_Type 4,160,Online,Yes,0,137.7,0,Canceled,2018/07/14
INN04113,1.0,,,,Meal Plan 1,No,Room_Type 1,19,Corporate,Yes,0,95.0,1,Not_Canceled,2017/10/27
INN22199,2.0,,2.0,,Not Selected,No,Room_Type 1,73,Online,Yes,0,76.5,0,Canceled,2018/04/03
INN22515,2.0,,,,Meal Plan 1,No,Room_Type 1,146,Offline,Yes,0,75.0,0,Not_Canceled,2017/12/29
INN15042,1.0,,,,Meal Plan 1,No,Room_Type 1,1,Corporate,Yes,0,95.0,3,Not_Canceled,2018/03/31
INN20275,2.0,,,,Meal Plan 1,No,Room_Type 1,0,Online,Yes,0,135.0,0,Not_Canceled,2017/12/31
INN06422,2.0,,,,Meal Plan 1,No,Room_Type 1,274,Online,Yes,0,107.0,2,Canceled,2018/08/09
INN01606,2.0,,2.0,,Not Selected,No,Room_Type 1,80,Online,Yes,0,73.1,0,Canceled,2018/03/30
INN15260,1.0,,,,Meal Plan 1,No,Room_Type 1,32,Offline,Yes,0,73.0,0,Not_Canceled,2017/11/20
INN05806,1.0,,2.0,,Meal Plan 2,No,Room_Type 1,138,Offline,Yes,0,72.5,0,Not_Canceled,2017/08/22
INN31070,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,47,Offline,Yes,0,60.0,0,Not_Canceled,2017/11/14
INN04494,2.0,,,,Meal Plan 1,No,Room_Type 1,36,Online,Yes,0,63.06,1,Canceled,2018/03/09
INN31141,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,58,Online,Yes,0,99.45,0,Not_Canceled,2018/04/11
INN12092,1.0,,,,Meal Plan 1,No,Room_Type 1,3,Online,Yes,0,155.0,1,Not_Canceled,2018/05/28
INN22505,2.0,,2.0,,Not Selected,No,Room_Type 1,153,Offline,Yes,0,72.25,1,Not_Canceled,2018/10/16
INN05277,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,250,Online,Yes,0,95.0,0,Canceled,2018/09/26
